model,split,example_id,true_label,pred_label,parse_method,prompt_tokens,gen_tokens,total_tokens,latency_s,code_len_chars,system_sha1,system_len_chars,user_sha1,response_text
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1253,20,1273,0.30091023800014227,845,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8020f9f50b3305d692da1a09a989fd97610e24dd,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1271,18,1289,0.2813338880005176,992,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,793cfc0e50531bbc451ea8589764545065e1871b,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1516,18,1534,0.35735799400026735,1821,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f5303960eb13af4773ad00c4782b05198b4c013a,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1296,18,1314,0.2915719379998336,1024,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,56ce67bf0fb60a6f0fa610bb9a0ca5fb6d144a81,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1527,20,1547,0.3855885840002884,1429,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4c3838997528fe27855a36fc10adcdf551c9e439,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1260,18,1278,0.27924004399937985,714,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7e859d1136daa9dbe6a215fc469979647954fe02,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1318,18,1336,0.2946532000005391,1052,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b1ed005dbbc47b394e4980a4c7597e37f6eb726c,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1267,20,1287,0.30349719900004857,983,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,0c788810d21b19df91582952e29e60883b385706,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1501,20,1521,0.3783145859997603,1302,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,59bc01990b1ea527fc4f68ec654f40f4955201ce,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,linear,json,1603,19,1622,0.3968352239990054,2186,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c733b3dda87fd828a8dc3550f51c08139d259591,"
{
 ""complexity"": ""linear""
}

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1243,20,1263,0.30034982600045623,687,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6dd3613f35fe1e13d306550891aa491eefa83300,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1625,20,1645,0.41385626000010234,2082,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,152d4d29faced03f04d99ffdb454d0e4d4dde30d,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,2328,20,2348,0.6295913499998278,2795,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,9557335d44243010a7bf7c1447de296466f83d85,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,quadratic,substring,2989,21,3010,0.8683985820007365,6899,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7b62d385122f9843b919eb28249ee67c8c656843,"I have voted for the time complexity of the code to be quadratic.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1161,18,1179,0.25090839399854303,543,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,29b585c0e1cd9fac1787843b452c8000bcd071fb,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1353,18,1371,0.3094996239997272,839,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4a3f8421728030831d1f1a1176b1fa78f1688425,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,linear,json,1696,12,1708,0.34701500200026203,1799,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,edbd94352f21dbae7dc4dfc11dab26bec5a5745d,"{
 ""complexity"": ""linear""
}
"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1517,18,1535,0.3564410010003485,1899,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6c2f2dd9245085ada10a82ac83535f3098a0b5a2,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,linear,json,1543,24,1567,0.4350190400000429,1508,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,54d721103a5abce2987c4d88a414ff676ca36e29,"
```json
{
 ""complexity"": ""linear""
}
```

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1200,20,1220,0.2835587579993444,743,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,2a8db014528867c42ca4983f22b36c242e29ba64,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1197,20,1217,0.2818556950005586,468,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7da20fc460990be4b6afbcbf17bacca37978f136,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1258,18,1276,0.27830830099992454,839,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,36022e8e280d42b344ef05888dda582ddb71edbf,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1633,18,1651,0.38939111400031834,2343,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,3554ac02da132901458a7ab2c6e7f0bb19f7f0bf,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n),fallback,1459,20,1479,0.35320339600002626,1357,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a469d36ce52471bb624e3631b203cde45abcb5c1,"The time complexity of the code is O(n log n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1200,20,1220,0.2827919960000145,515,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c49a340163c3360181d1c6314be0cec3e5e6d914,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1228,18,1246,0.2677294899986009,808,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,81b6aae4fde6443c8dea4a4ad8ceac053902a16a,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,2168,20,2188,0.5799022250012058,2970,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,53fb74b4699c055dcab19f8217fccc9036b94504,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1235,20,1255,0.29282451499966555,644,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d2f439fe02a4e02dc4d88dcaf8b07af5f7d1df9f,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1819,18,1837,0.44410415799939074,3017,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,24a96eca8fb285943a24b179c3ed01bd1cf5661b,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1371,20,1391,0.3361385579992202,1023,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,162c71783bcf14f731ea8abc464ecdae720918dc,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1370,18,1388,0.31298407499889436,1219,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,642f67c65e5b1329d1b46a4e484ae3187e9ade1a,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1268,20,1288,0.3039716559997032,643,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,283569c7bebbf2588d56de49155cd3811ce9d87b,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1296,18,1314,0.2916381030008779,1090,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,74702878bd26252e8e9746c2abd77340014d66d6,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1215,20,1235,0.29104676299903076,749,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,cfc4292e67d83f06e515f79e7e923bb4a23dbd23,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,linear,json,1931,19,1950,0.49415155600036087,2135,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8812a11fecb3924c09b3055385631f035f4ccf8b,"
{
 ""complexity"": ""linear""
}

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,quadratic,json,2417,21,2438,0.6695659220004018,5261,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,5d6785d942189fcdfd220ac13811ffc8a416441f,"
{
 ""complexity"": ""quadratic""
}

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1125,20,1145,0.2791189599993231,353,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,132b9dbe380103c3ab2c97998e8687c7ab86a7a2,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,linear,json,1699,32,1731,0.581107123000038,2476,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1551b0f183560fc2665e816332c5c8426f059a5e,"{
 ""complexity"": ""linear""
}




















"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n),fallback,1231,20,1251,0.29401894500006165,560,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,18924df7312b0022c79c3ccfe3f4735144b5021b,"The time complexity of the code is O(n log n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1661,20,1681,0.4248565950001648,2267,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1dfac56a81397057e848410a168e3615bafede95,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n),fallback,1263,20,1283,0.30394348399931914,573,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,3ba8c78bc0ff1d6eda472bd6502235c93aebc239,"The time complexity of the code is O(n log n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1174,20,1194,0.2819646919997467,629,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,eaefe94eb6107f00e6eee2d19f96792636f5dbb6,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1175,20,1195,0.28077152100013336,620,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,5eac28913f34e250bab5651a952e403b96ac48f4,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1274,18,1292,0.28335970300031477,1000,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,02c999d8033cdf4754583ad9478849786a6f7ade,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1494,20,1514,0.3782859589991858,1840,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c1ba0c9184ec44be06cf692d456ff65c59a2a457,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,linear,json,1603,32,1635,0.5558029040003021,1505,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,72b0089edc148254e7ac14ebdc84fdc83609a5af,"
{
 ""complexity"": ""linear""
}



















"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1163,20,1183,0.27558840500023507,402,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,804dd38320895b3d7ff90032cbb12ed6fc1690b8,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1489,20,1509,0.3782616370008327,1339,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,52a5d2ce8c3c78d2cfa4a147cd087d89d76996fb,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,,error,0,0,0,0.0,11551,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,22c8411cc887050070f9f605d567283299f500f1,ERROR: ValueError('Requested tokens (4641) exceed context window of 4096')
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,linear,json,1857,24,1881,0.536273933999837,2678,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,05543f6030d38a834e0d18a1d299d3777e2d0055,"
```json
{
 ""complexity"": ""linear""
}
```

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1652,20,1672,0.418267797000226,2636,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d82629b72a1e06cda98d9482eb9c7ddaf5859d14,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1176,20,1196,0.2800033290004649,633,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7ee9f022e615ef2a6a87b87cf9123983b61babee,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1330,20,1350,0.32010849799917196,1064,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e2c06c47f383754c5a3e2145b8c290c186859801,"The time complexity of the code is O(nlogn).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1446,20,1466,0.3557438640000328,1669,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,dae1a084c853c546c104c0cfa64d1dead6b2018c,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1149,20,1169,0.2724937110015162,578,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,469d064c90de25186c1ffdb9d360ec66a2e7252c,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,logn,substring,1456,20,1476,0.3580718560006062,2146,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4d048bf5fbf1605377a70c2949c3a8492678b6f5,"The time complexity of the code is O(nlogn).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,2481,20,2501,0.6772875219994603,3676,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c65a33b677ddc265a4939fafcbbad21cfbca5136,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,nlogn,the time complexity of the code is o(n log n).,fallback,1277,20,1297,0.30394697100018675,1038,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,2f1a60b3c441bba0008aef03075eacf9fd6e2761,"The time complexity of the code is O(n log n).

"
